Age,Job,Marital,Qualification,Default_Premium,Health_Insurance,General_Insurance,Contact,Month,Last_Contact_Day,Last_Contact_Duration,Contacts_During_Campaign,Previous_Contact_Days,Contacts_Before_Campaign,Previous_Outcome,Employement_Rates,Price_Variation,Consumer_Confidence_Index,Insurance_Rate,No_Employees,Client_Subscribed
63,5,1,4,0,0,0,1,1,3,280,3,999,0,1,-2.9,93.97791038,-36.17944765,2.393387428,5183.759344,0
35,9,1,3,0,0,0,0,1,3,441,1,999,0,1,-2.9,93.27283016,-44.23116413,2.74509857,5210.285726,1
35,0,2,4,0,0,0,1,1,3,396,3,999,0,1,-2.9,93.6028064,-45.21513047,3.202636203,5174.664189,0
26,0,2,1,0,0,0,0,1,4,431,4,999,0,1,-2.9,94.36588002,-42.71520353,2.323288301,5108.720474,0
38,9,1,4,0,2,0,0,1,4,220,5,999,0,1,-2.9,92.7309561,-39.82133299,1.840104211,5158.073293,0
74,5,0,0,0,2,0,0,1,4,536,1,13,1,2,-2.9,93.5806154,-44.5457957,0.025734539,5132.037623,1
33,0,1,1,0,2,0,0,1,4,206,4,999,0,1,-2.9,93.91815796,-41.40082251,1.091849886,5225.659099,0
33,0,1,1,0,2,0,1,1,4,578,2,999,0,1,-2.9,94.10067557,-34.70982509,3.211994367,5327.959994,0
62,10,1,1,0,2,0,0,1,4,250,1,999,1,0,-2.9,93.80115104,-37.82530136,1.499820352,5244.259317,0
80,5,1,0,0,0,0,0,1,4,207,4,999,0,1,-2.9,93.14347427,-42.7338664,4.933694829,5147.584759,0
26,9,2,4,0,2,2,0,1,4,65,1,999,0,1,-2.9,94.19245378,-45.10884663,1.930784345,5175.181158,0
38,9,1,4,0,2,0,0,1,4,238,4,999,0,1,-2.9,93.54224956,-41.75060914,4.356356779,5239.818941,1
35,0,1,4,0,2,0,0,1,4,768,2,999,2,0,-2.9,93.78787492,-55.54980513,1.238289086,5143.742263,1
37,0,1,4,0,0,0,0,1,4,225,2,999,0,1,-2.9,93.24640661,-43.16313748,5.348780431,5108.083484,1
56,3,0,0,0,0,0,0,1,4,89,1,999,0,1,-2.9,93.42341356,-45.50620136,5.813997025,5153.212885,0
20,8,2,0,0,0,0,0,1,4,98,2,999,0,1,-2.9,93.822663,-49.19174842,1.09034691,5209.484138,0
32,9,2,4,0,2,0,0,1,4,240,2,999,0,1,-2.9,94.0949755,-40.71668378,2.54651467,5089.646184,1
33,0,2,4,0,2,0,0,1,4,173,1,1,1,2,-2.9,93.48166712,-50.15215436,8.095585004,5222.86902,1
55,11,1,4,0,2,0,0,1,4,164,1,999,0,1,-2.9,93.85666121,-45.06906258,2.926190481,5127.679342,1
26,0,2,1,0,2,0,1,1,4,170,1,999,0,1,-2.9,94.71428898,-32.12705425,4.121431397,5208.798624,0
74,5,1,4,0,2,2,0,1,4,232,3,999,0,1,-2.9,93.27512068,-41.10519474,3.438884599,5238.640957,1
33,0,2,4,0,2,0,0,1,4,67,1,3,1,2,-2.9,94.26189139,-42.83663571,7.508721113,5212.529455,0
73,5,1,0,1,0,0,0,1,4,76,1,999,0,1,-2.9,94.34253093,-41.15837994,5.767573581,5258.524388,0
64,5,1,0,0,2,0,0,1,4,145,1,3,2,2,-2.9,93.82351842,-47.11723825,2.912674873,5215.569896,1
32,0,1,4,0,2,0,1,1,4,328,1,999,1,0,-2.9,92.95150863,-41.65327027,3.827226344,5079.338668,0
34,0,2,4,0,0,0,0,1,4,195,1,999,0,1,-2.9,93.24019982,-49.43212612,4.354831472,5166.686533,1
34,10,2,4,0,0,0,0,1,4,484,1,999,0,1,-2.9,93.91450808,-51.15497578,3.043103738,5188.347576,0
33,0,1,1,0,0,0,0,1,4,321,2,999,0,1,-2.9,93.62957399,-40.62536779,5.44660042,5173.049981,0
54,9,1,0,0,0,0,0,1,4,196,2,999,0,1,-2.9,93.81819836,-41.8240181,2.799706012,5193.273095,0
35,0,1,4,0,0,2,0,1,4,65,5,999,0,1,-2.9,93.77419265,-41.15021282,0.1219325,5152.307955,0
32,0,1,4,0,2,0,0,1,4,80,2,999,0,1,-2.9,94.0099976,-41.08687882,2.331236091,5167.870022,0
66,5,1,0,0,2,2,1,1,4,82,3,999,3,0,-2.9,93.354687,-40.75124604,3.100794255,5120.214124,0
33,0,2,4,0,0,0,0,1,4,338,1,999,0,1,-2.9,93.17263801,-47.10446058,2.882087173,5104.9504,1
40,0,0,1,0,2,0,0,1,2,262,2,999,1,0,-2.9,94.66849493,-46.52105345,4.79148905,5297.079396,0
37,0,0,4,0,0,0,0,1,2,329,3,9,1,2,-2.9,93.51194747,-41.1176487,4.923986237,5175.154243,1
25,0,2,4,0,2,0,1,1,2,84,1,999,0,1,-2.9,93.87478287,-40.55470574,3.109639708,5159.051804,0
66,5,1,0,0,2,0,0,1,2,267,1,999,0,1,-2.9,94.28338985,-43.14819627,2.599406395,5210.903788,1
36,9,2,3,0,2,0,0,1,2,474,1,999,0,1,-2.9,94.22341635,-37.84859099,3.221027531,5240.967252,1
34,0,2,4,0,2,0,0,1,2,377,6,3,1,2,-2.9,93.35017145,-39.2923585,1.284604857,5110.55686,1
27,0,2,4,0,2,0,0,1,2,97,2,999,0,1,-2.9,93.58054129,-40.39402474,4.812489232,5184.726697,0
35,1,0,1,0,0,0,0,1,2,151,1,3,1,2,-2.9,93.25463209,-48.12443644,3.915931822,5069.501078,1
37,8,2,5,0,0,0,0,1,2,928,1,999,0,1,-2.9,93.11577949,-46.7415126,1.71225011,5144.956738,0
62,0,1,4,0,0,0,0,1,2,68,1,999,1,0,-2.9,93.89737985,-48.58360576,0.456902067,5186.787201,0
32,4,2,4,0,0,0,0,1,2,149,1,3,2,2,-2.9,94.09053544,-43.44132795,3.70511993,5292.022135,1
38,7,2,1,0,2,0,0,1,2,83,5,999,0,1,-2.9,93.47072107,-42.18383671,0.993148506,4973.520752,0
74,5,1,0,0,0,0,0,1,2,188,2,999,1,0,-2.9,93.7278524,-46.6410254,2.753890698,5101.998967,0
71,5,2,4,0,2,0,0,1,2,217,1,6,2,0,-2.9,93.92629651,-45.29711867,3.225099691,5143.561954,1
29,0,1,4,0,2,0,0,1,2,69,1,999,1,0,-2.9,91.95311928,-38.97018898,2.690174086,5119.482892,0
29,0,1,4,0,0,0,0,1,2,131,1,999,0,1,-2.9,93.56282987,-34.00124545,4.260445905,5238.597351,0
24,0,2,4,0,0,0,0,1,2,147,1,999,1,0,-2.9,94.40133542,-37.95453636,2.92726453,5114.162296,0
24,0,2,4,0,2,0,0,1,2,158,1,999,0,1,-2.9,93.40824712,-39.70534757,4.16655114,5142.727613,1
45,6,1,4,0,0,2,0,1,2,157,1,999,0,1,-2.9,94.22601423,-44.91479822,4.284610406,5157.090969,0
26,0,2,4,0,0,0,0,1,2,99,1,999,1,0,-2.9,92.91267355,-35.36863992,4.663806741,5155.814715,0
25,8,2,4,0,0,0,0,1,2,184,1,999,0,1,-2.9,93.4151491,-42.23422681,6.45857888,5181.777043,1
38,0,0,3,0,0,0,0,1,2,201,2,999,0,1,-2.9,92.64324389,-37.5762506,4.242269646,5108.690576,0
28,9,2,3,0,2,0,0,1,2,64,1,999,0,1,-2.9,94.58882568,-46.98915772,6.544652723,5206.086732,0
28,9,2,3,0,2,0,0,1,2,63,2,3,1,2,-2.9,93.37958981,-35.95932051,3.15458378,5159.628015,1
28,9,2,3,0,2,0,0,1,2,78,3,999,0,1,-2.9,93.142963,-30.66041123,5.580507553,5124.365322,1
25,8,2,4,0,0,0,0,1,2,75,1,999,0,1,-2.9,92.89304875,-37.86184606,2.851106988,5221.966428,0
34,9,2,5,0,2,0,0,1,2,320,2,3,1,2,-2.9,93.72261422,-38.43735255,3.556423329,5057.235513,1
51,4,1,1,0,2,2,0,1,0,228,4,999,0,1,-2.9,93.32839523,-45.31753815,2.472981329,5105.867211,1
53,0,1,4,0,0,0,0,1,0,139,1,999,0,1,-2.9,93.9906338,-35.37795214,1.482583086,5208.218728,0
64,5,1,5,0,2,2,0,1,0,89,1,999,1,0,-2.9,93.58507908,-39.59577292,2.254100494,5246.485422,0
64,5,1,4,0,0,0,0,1,0,102,1,999,1,0,-2.9,93.60992087,-43.12436514,3.224016415,5243.619676,0
64,5,1,4,0,2,2,0,1,0,146,1,999,1,0,-2.9,92.61089247,-45.93933691,4.972769414,5115.077111,0
76,5,1,0,0,2,0,0,1,0,406,1,999,0,1,-2.9,93.36459045,-44.92913953,-0.681930346,5274.025888,0
76,5,1,0,0,0,0,0,1,0,61,1,999,1,0,-2.9,94.64089841,-39.96534494,2.859446439,5113.535514,0
61,5,1,0,0,2,2,0,1,0,374,1,999,0,1,-2.9,92.68737406,-40.48707427,5.257039597,5088.021519,1
61,5,1,0,0,2,0,0,1,0,168,1,15,1,2,-2.9,93.07913287,-43.95738019,5.938266003,5180.301259,1
61,5,1,0,0,2,2,0,1,0,69,1,999,1,0,-2.9,94.41239728,-35.45962217,6.040963637,5301.733436,0
58,5,1,4,0,2,0,0,1,0,92,1,999,0,1,-2.9,94.13989484,-32.64244234,3.277983537,5283.235515,0
36,0,1,4,0,2,2,0,1,0,96,1,999,1,0,-2.9,93.65641135,-45.33870779,5.30759454,5096.239396,0
62,0,1,4,0,2,2,0,1,0,64,1,999,0,1,-2.9,93.41693195,-34.94448963,0.125210983,5233.410297,0
87,5,0,0,0,0,0,0,1,0,273,1,999,0,1,-2.9,92.79609701,-41.0985281,8.132221902,5046.418511,1
39,8,2,5,0,2,0,1,1,0,104,2,999,0,1,-2.9,92.67406685,-44.82985019,2.850208447,5079.938585,0
54,0,1,4,0,2,2,0,1,0,204,1,999,1,0,-2.9,93.04275418,-33.18254411,1.884166102,5070.822648,1
54,9,0,4,0,0,0,0,1,0,90,1,999,1,0,-2.9,93.33396186,-36.33052813,4.545868835,5114.774169,0
24,8,2,1,0,2,0,0,1,0,200,1,6,4,0,-2.9,93.71897593,-39.80310059,4.124820188,5254.654479,0
24,8,2,1,0,2,0,0,1,0,53,1,999,0,1,-2.9,94.31613142,-39.61918455,4.13597767,5114.427711,0
24,8,2,1,0,2,2,0,1,0,44,1,999,1,0,-2.9,93.94943683,-44.95827393,1.283080963,5101.218619,0
24,8,2,1,0,2,2,0,1,0,298,1,999,0,1,-2.9,93.02764821,-34.04579156,2.50020814,5227.09047,0
24,8,2,1,0,0,0,0,1,0,276,1,999,0,1,-2.9,93.56059096,-42.25640299,2.384611718,5194.969076,1
34,10,2,3,0,0,0,0,1,0,531,2,2,1,2,-2.9,93.15718716,-40.39172728,2.853946743,5192.819739,1
54,0,1,4,0,2,0,0,1,0,91,2,3,1,2,-2.9,93.02659281,-41.08797769,6.457345203,5055.387438,1
55,4,1,4,0,0,0,0,1,0,72,1,999,1,0,-2.9,93.5642096,-45.61943195,0.747745655,5182.909623,0
62,0,1,4,0,2,0,0,1,0,116,1,999,0,1,-2.9,93.96778172,-48.63859109,4.140402899,5195.625276,1
79,3,1,0,0,0,0,0,1,0,126,1,3,2,2,-2.9,92.63449314,-44.3409312,3.95005533,5099.072895,1
30,1,1,1,0,2,0,0,1,0,252,1,999,0,1,-2.9,94.38970096,-47.42634691,3.034939354,5211.72708,1
36,0,2,1,0,2,0,0,1,0,159,1,3,2,2,-2.9,93.60831119,-38.69612006,0.770712279,5097.641172,1
64,5,1,5,0,2,0,0,1,0,171,3,999,1,0,-2.9,92.90612941,-35.89625114,1.123265938,4983.324495,0
39,0,1,4,0,2,2,0,1,0,343,2,14,1,2,-2.9,93.62870032,-38.49657351,0.661203319,5205.797244,1
35,0,1,4,0,2,0,0,1,0,419,5,3,2,2,-2.9,93.47634217,-36.84969284,3.13492934,5120.057404,0
64,5,1,5,0,0,0,0,1,0,252,4,999,0,1,-2.9,92.69819291,-46.67904264,7.552402189,5116.004179,1
24,8,2,5,0,2,2,0,1,0,744,1,3,2,2,-2.9,93.28284352,-39.52005162,0.326369686,5222.504641,1
24,8,2,5,0,2,0,0,1,0,438,1,6,1,2,-2.9,93.78988737,-38.07938853,2.358145932,5051.523007,1
70,5,1,4,0,2,0,0,1,1,73,3,999,1,0,-2.9,93.83260242,-34.09799727,3.056318419,5122.510907,0
34,0,1,4,0,0,0,0,1,1,62,2,999,0,1,-2.9,93.80826012,-38.58666471,0.893426285,5126.793296,0
54,6,1,4,0,2,0,0,1,1,323,2,999,0,1,-2.9,93.73877621,-39.33546507,3.231074316,5104.713128,0
34,0,1,4,0,2,0,0,1,1,227,2,999,0,1,-2.9,93.2550764,-36.47352236,3.140698136,5210.016919,0
74,5,1,0,1,2,0,0,1,1,467,2,6,1,2,-2.9,93.35558949,-46.74900918,5.259288018,5237.588221,1
47,3,1,4,0,2,0,0,1,1,232,2,999,0,1,-2.9,95.20476751,-34.85879929,2.614992426,5099.522575,1
38,10,2,1,0,2,0,0,1,1,712,2,999,0,1,-2.9,93.56754904,-39.28423214,2.892012673,5111.411784,1
66,5,1,4,0,0,2,0,1,1,315,1,999,0,1,-2.9,93.84143389,-45.8222843,3.683510029,5045.010681,0
69,3,1,0,0,0,0,1,1,1,420,4,999,0,1,-2.9,93.6583892,-36.10531139,2.013717888,5084.005062,0
58,5,1,4,0,2,0,1,1,1,100,1,999,0,1,-2.9,93.3771375,-35.52353156,3.764786869,5184.37448,0
88,5,1,4,0,2,0,0,1,1,401,1,999,0,1,-2.9,92.93432174,-41.07869039,3.58768942,5273.035662,0
40,0,1,4,0,2,0,0,1,1,55,1,999,2,0,-2.9,93.41506519,-44.398564,2.799595931,5250.429743,0
57,5,1,4,0,2,0,0,1,1,349,1,999,0,1,-2.9,93.95761723,-40.46697048,1.95874596,5011.302392,0
47,6,1,4,0,2,0,0,1,1,143,2,999,0,1,-2.9,93.81187434,-37.32246893,3.499733185,5184.917531,0
64,5,1,0,0,2,0,0,1,1,79,2,3,1,2,-2.9,92.86966288,-48.30805812,4.926551184,5168.887679,0
57,5,1,4,0,0,0,0,1,1,497,2,999,1,0,-2.9,93.43280443,-37.74339706,4.518277537,5229.814877,0
49,9,0,1,0,0,0,0,1,3,109,2,999,0,1,-2.9,93.96693848,-42.50855818,6.956171814,5168.409101,0
25,0,2,4,0,0,0,1,1,3,103,3,999,0,1,-2.9,93.99380212,-43.07832127,6.492314102,5194.369245,0
66,5,1,0,1,2,0,0,1,3,142,2,999,0,1,-2.9,93.51144698,-38.1565562,6.105583297,5174.939902,1
81,5,1,1,0,0,0,0,1,3,50,3,999,0,1,-2.9,93.42902824,-43.32808878,4.033349352,5236.27622,0
44,9,0,1,0,0,0,0,1,3,188,3,999,0,1,-2.9,92.84961372,-43.79172892,2.585631309,5113.153827,0
43,7,1,1,0,0,2,0,1,3,79,2,3,2,2,-2.9,93.92008841,-46.51357801,5.135650517,5091.878265,0
38,8,2,5,0,2,2,0,1,3,158,2,999,0,1,-2.9,93.53091501,-43.08804147,4.978790836,5194.502032,0
63,3,1,0,0,0,0,0,1,3,511,1,999,1,0,-2.9,92.6220752,-35.1955643,7.045358541,5082.843127,1
51,0,0,1,0,2,0,0,1,3,192,1,6,1,2,-2.9,93.75305334,-36.23176009,6.282102332,5183.69857,1
58,5,1,1,0,0,0,0,1,3,585,4,999,0,1,-2.9,93.75043192,-33.27471256,2.812950715,5217.581326,0
51,0,0,1,0,2,0,0,1,3,133,1,999,1,0,-2.9,92.96728746,-36.77800257,5.077115793,5144.643505,0
51,0,0,1,0,0,0,0,1,3,83,1,6,2,0,-2.9,93.4135326,-42.00750935,2.484267447,5228.128323,0
54,9,1,3,0,2,0,0,1,3,41,2,999,0,1,-2.9,94.29408321,-39.94505416,0.626260766,5096.546458,0
63,9,1,5,0,2,0,0,1,3,173,1,999,0,1,-2.9,93.98639123,-29.86258233,8.04595118,5178.715068,0
63,9,1,5,0,2,0,0,1,3,279,1,999,1,0,-2.9,93.56053873,-45.59352632,2.374562574,5157.712544,0
63,9,1,5,0,0,0,0,1,3,47,1,999,1,0,-2.9,93.38838814,-39.60754452,6.996629273,5266.520727,0
64,11,1,5,0,0,0,0,1,3,275,1,999,0,1,-2.9,94.07780993,-40.74331551,5.805780255,5186.014346,0
58,5,1,1,0,0,0,0,1,3,130,2,999,0,1,-2.9,93.6070795,-45.99974319,3.893729207,5087.567246,1
54,5,1,3,1,0,0,0,1,3,76,1,999,0,1,-2.9,92.12405024,-43.99650532,2.78954457,5178.537894,0
63,3,1,0,0,0,0,0,1,3,479,1,999,0,1,-2.9,92.86378914,-38.38670186,2.865865595,5064.54362,1
54,5,1,3,1,0,0,0,1,3,95,2,999,0,1,-2.9,94.2241607,-46.17147566,2.650586724,5166.465668,1
60,3,0,3,0,2,0,0,1,3,186,3,999,1,0,-2.9,93.36095228,-39.59505781,3.720082115,5145.824375,0
62,5,1,3,0,2,0,0,1,3,531,3,6,1,2,-2.9,93.22902649,-46.87304824,6.496888521,5115.919407,1
58,5,1,1,0,0,0,0,1,3,360,5,999,0,1,-2.9,93.52139695,-38.10738898,2.836051015,5235.725255,0
58,5,1,1,0,2,0,0,1,3,242,6,3,1,2,-2.9,94.47518816,-36.40941066,2.35295224,5109.965253,1
53,0,0,1,0,2,0,0,1,3,159,2,3,1,2,-2.9,93.79771182,-46.90265021,4.681602281,5094.69097,0
56,7,2,1,0,0,2,0,1,3,555,3,999,0,1,-2.9,92.97261097,-28.31439363,5.871457439,5177.709366,1
43,0,1,1,0,2,0,0,1,3,291,2,3,2,2,-2.9,93.20742642,-45.48027992,0.506405806,5166.966997,1
43,0,1,4,0,0,2,0,1,3,161,3,13,1,2,-2.9,93.20284158,-42.03423687,2.391680816,5290.472435,0
67,5,0,4,0,2,0,0,1,4,89,5,999,1,0,-2.9,93.87350725,-39.01756123,2.756771631,5262.993653,0
27,0,2,1,0,0,0,1,1,4,415,3,999,0,1,-2.9,93.56780362,-34.81596563,3.959507692,5135.466082,1
49,2,2,4,0,2,0,0,1,4,78,6,5,1,2,-2.9,92.36265063,-39.05018734,6.882912747,5059.823163,0
42,5,0,2,0,0,0,1,1,4,128,3,999,0,1,-2.9,93.38073944,-37.32661371,2.73789532,5068.434633,1
59,9,1,3,0,2,0,1,1,4,240,3,999,1,0,-2.9,93.42919231,-52.30340402,3.905655517,5167.433926,0
57,5,1,4,0,2,0,0,1,4,187,1,999,1,0,-2.9,92.75991566,-38.70966697,4.589759454,5195.538565,0
59,9,1,3,0,2,0,0,1,4,210,4,999,0,1,-2.9,94.05865455,-42.58009523,0.700033617,5095.363453,1
28,0,1,4,0,2,0,0,1,4,75,1,999,1,0,-2.9,93.93674175,-46.06620026,2.919464476,5140.622263,0
80,5,1,0,0,2,0,0,1,4,323,1,999,0,1,-2.9,93.54664171,-38.32698918,3.427381844,5065.358098,1
80,5,1,0,0,2,0,0,1,4,76,1,3,2,2,-2.9,94.13662728,-40.36798441,3.819977267,5188.742945,0
78,5,1,0,0,0,2,0,1,4,103,1,999,0,1,-2.9,94.09821158,-31.39869385,3.652031302,5139.330549,0
56,3,1,0,0,2,0,0,1,4,359,3,999,0,1,-2.9,92.79982962,-40.57725383,0.764692138,5242.08345,0
42,5,0,2,0,0,0,0,1,4,146,4,999,0,1,-2.9,92.5909439,-34.84420382,2.625798118,5160.055198,0
28,8,2,5,0,0,0,0,1,2,700,4,999,1,0,-2.9,93.30351054,-34.8801039,6.023631406,5277.757858,1
24,6,2,4,0,0,0,0,1,2,64,3,999,0,1,-2.9,94.03924153,-37.05548502,3.178107323,5051.901786,0
71,5,1,4,0,0,0,0,1,2,148,1,999,0,1,-2.9,93.1629217,-48.70170248,4.155418087,5327.546548,0
71,5,1,4,0,2,0,0,1,2,1112,1,999,0,1,-2.9,93.98808822,-45.39909895,4.442220048,5171.24883,0
59,0,2,4,0,0,0,0,1,2,259,3,15,1,2,-2.9,94.08538255,-37.7249705,1.92634713,5164.71207,1
46,3,1,0,0,1,1,0,1,2,154,2,999,0,1,-2.9,93.28974831,-39.88635369,7.335594779,5144.092016,0
51,0,1,4,0,2,0,0,1,2,212,1,999,0,1,-2.9,92.85935416,-34.73939537,2.946473481,5087.353071,1
46,0,1,4,0,2,0,0,1,2,445,3,999,0,1,-2.9,91.94165705,-39.00239537,2.583485331,5026.905999,1
50,0,1,4,0,0,2,0,1,2,460,1,15,2,0,-2.9,92.57963357,-37.57816768,3.244723698,5206.344327,1
46,6,1,4,0,2,0,0,1,2,148,2,999,0,1,-2.9,93.46389498,-39.57052149,7.816407227,5180.248648,0
58,5,0,1,0,0,0,0,1,2,398,2,999,1,0,-2.9,94.16287772,-34.12214305,4.842912277,5060.013305,1
31,0,2,4,0,0,0,0,1,2,81,1,3,1,2,-2.9,94.65349172,-42.83838186,0.938485986,5210.967493,1
42,0,0,4,0,2,0,0,1,2,294,1,999,0,1,-2.9,94.0164658,-37.60411377,6.059784766,5148.784914,0
31,0,2,4,0,2,0,0,1,0,118,2,999,0,1,-2.9,93.65941187,-37.39042805,6.525984779,5238.649424,0
36,3,2,4,0,1,1,0,1,0,119,2,3,1,2,-2.9,93.03513794,-37.84946791,5.449144277,5227.12405,0
59,5,1,5,0,0,0,0,1,0,109,2,999,0,1,-2.9,93.02054105,-38.51311697,4.887484587,5122.745065,0
48,4,1,4,1,2,0,0,1,0,207,3,999,1,0,-2.9,93.89415618,-40.51865521,4.069132544,5193.81956,0
45,7,1,1,0,2,0,0,1,0,67,3,999,1,0,-2.9,93.60935049,-47.28369693,2.090652259,5113.551601,0
28,8,2,5,0,2,0,1,1,0,268,3,999,0,1,-2.9,93.46018689,-34.48182431,6.461587944,5055.200039,0
27,8,2,4,0,2,0,0,1,0,630,2,999,0,1,-2.9,93.6766188,-46.99397326,3.872884307,5263.926647,0
25,8,2,5,1,2,0,0,1,0,50,1,999,0,1,-2.9,92.66779478,-37.5330801,3.629177069,5117.021522,0
25,8,2,5,1,0,0,0,1,0,248,1,999,0,1,-2.9,92.34494639,-37.35455376,3.698800666,5212.126828,0
25,8,2,5,1,2,0,0,1,0,121,1,15,2,0,-2.9,94.09325814,-36.43075422,2.425875468,5097.75681,0
25,8,2,5,1,2,0,0,1,0,90,1,999,2,0,-2.9,93.42461543,-37.1485665,4.481503276,5107.246825,0
25,8,2,5,1,2,0,0,1,0,81,1,999,1,0,-2.9,93.4263006,-38.588167,2.725930916,5107.170718,0
24,8,2,1,0,0,0,0,1,0,65,1,999,2,0,-2.9,94.15511429,-43.85020423,4.345780954,5060.896734,0
24,8,2,1,0,2,0,1,1,0,359,1,999,0,1,-2.9,92.70903416,-53.46335065,1.982488009,5226.237961,0
33,0,1,1,0,0,0,0,1,0,207,3,15,1,2,-2.9,92.72719661,-37.48470954,4.124708451,5082.645234,1
43,9,2,3,0,0,0,0,1,0,255,1,999,0,1,-2.9,93.12785706,-39.92633091,2.67226394,5076.962523,0
26,8,2,1,0,0,0,0,1,0,133,1,999,0,1,-2.9,93.12918004,-41.28741666,2.796104722,5106.396142,0
55,2,0,0,0,2,0,0,1,0,622,1,999,0,1,-2.9,92.37053282,-39.83440365,0.67073015,5172.350826,1
26,8,2,4,0,0,2,0,1,0,173,1,999,0,1,-2.9,93.63899651,-33.33069966,7.309362165,5049.90375,1
62,5,1,3,0,2,2,0,1,0,517,2,999,1,0,-2.9,92.60679502,-37.41716243,5.917223403,5096.802237,1
44,0,1,1,0,0,0,0,1,0,283,1,999,0,1,-2.9,93.18624899,-37.64052193,2.802503397,5071.64034,0
34,9,1,4,0,2,0,0,1,0,94,3,999,0,1,-2.9,93.13518659,-36.64065342,1.922269668,5134.664845,0
28,8,2,3,0,0,0,0,1,0,36,2,999,0,1,-2.9,94.14507959,-52.98840387,5.118011671,5203.963568,0
44,4,1,5,0,2,0,0,1,0,247,2,999,0,1,-2.9,94.39969323,-37.46714507,2.371144343,5267.030377,0
26,8,2,1,0,2,0,0,1,0,155,2,6,2,0,-2.9,94.4884753,-45.27286281,6.882196448,5251.123281,1
72,11,1,5,0,2,2,0,1,0,207,8,999,1,0,-2.9,94.06106305,-35.54990143,4.375596567,4926.039371,1
45,9,1,1,0,2,0,0,1,0,368,2,999,0,1,-2.9,95.16759447,-44.52884994,4.479374603,5146.272265,0
30,8,1,4,0,0,0,0,1,1,98,2,3,2,2,-2.9,94.32067322,-41.92993643,5.751538593,5296.923956,1
51,9,1,3,0,2,0,0,1,1,72,2,999,1,0,-2.9,94.78046515,-40.95846761,1.850018369,5282.31645,0
40,9,1,1,0,2,0,0,1,1,69,2,999,2,0,-2.9,94.50717351,-34.3433842,0.211346465,5056.86571,0
26,6,2,4,0,2,0,0,1,1,102,2,999,1,0,-2.9,94.24113813,-28.10788246,6.103392854,5184.159724,0
40,9,1,1,0,0,0,0,1,1,115,3,999,0,1,-2.9,92.73361135,-36.68414196,3.479695207,5185.60295,0
73,5,1,4,0,0,0,1,1,1,245,4,999,0,1,-2.9,94.02151233,-39.62472699,2.438433013,5254.771897,0
36,0,1,1,0,0,0,0,1,1,54,5,999,0,1,-2.9,93.53435646,-47.70825936,4.801500148,5321.359031,0
73,5,1,0,0,1,1,0,1,1,160,3,999,1,0,-2.9,94.38293086,-43.04495668,4.586918657,5194.281599,1
38,9,1,3,0,1,1,1,1,1,473,2,9,1,2,-2.9,92.98300091,-35.49215496,6.510578867,5200.503631,1
36,9,2,3,0,2,0,0,1,1,62,1,999,1,0,-2.9,93.01878437,-34.35324141,3.539184702,5123.204233,0
73,5,0,1,0,2,0,0,1,1,114,1,999,0,1,-2.9,93.04557372,-35.89273505,2.231634546,5089.916986,0
40,9,1,1,0,2,0,0,1,1,83,1,999,0,1,-2.9,93.15096303,-43.74561511,2.2887452,5106.28051,0
30,8,1,4,0,2,0,0,1,1,186,3,3,1,2,-2.9,93.7685775,-43.09295959,2.706004166,5124.478465,1
29,0,2,4,0,2,2,0,1,1,121,12,999,0,1,-2.9,93.92835595,-33.66858483,2.850525365,5164.885394,0
53,0,1,4,0,2,0,0,1,1,81,1,999,2,0,-2.9,94.02006551,-36.79591263,4.314368565,5158.645649,0
53,0,1,4,0,2,0,0,1,1,267,1,999,1,0,-2.9,93.84116216,-41.10511721,4.2301346,5233.386646,1
38,0,1,1,0,2,0,0,1,1,106,1,999,1,0,-2.9,93.33383885,-37.4571504,3.354075822,5140.404594,0
38,0,1,1,0,2,0,0,1,1,470,1,6,2,0,-2.9,93.68333152,-47.68376279,2.659315012,5025.903339,1
33,6,1,4,0,2,0,0,1,1,98,3,999,0,1,-2.9,94.65853428,-33.45549313,7.159911545,5202.660549,0
31,4,1,4,0,2,2,0,1,1,271,2,999,0,1,-2.9,94.01723285,-31.79703965,0.497653538,5229.791277,1
59,6,1,4,0,2,0,1,1,1,139,1,999,0,1,-2.9,92.7294982,-41.09412285,1.620453743,5102.106265,0
63,5,1,4,0,2,0,0,1,1,79,1,6,2,0,-2.9,92.9487901,-38.44889587,1.808435823,5193.588814,0
34,0,1,4,0,2,0,0,1,1,89,1,999,0,1,-2.9,93.32672283,-41.40341826,4.62054292,5243.060672,0
31,4,1,4,0,2,0,0,1,1,197,2,999,0,1,-2.9,93.03024285,-32.7005342,4.548838324,5152.548543,0
53,0,1,4,1,2,0,0,9,3,81,5,999,0,1,-3.4,93.3536944,-36.67144174,4.562916739,5239.365,0
32,0,2,4,0,2,2,0,9,3,69,2,999,0,1,-3.4,93.64352166,-34.38248503,3.090638567,5179.419233,0
52,0,1,5,0,0,0,1,9,3,97,5,999,0,1,-3.4,93.72087841,-40.11434852,2.632709388,5051.943423,0
39,2,1,0,0,2,0,0,9,3,265,2,16,1,2,-3.4,92.95281755,-43.26942287,3.322285388,5072.43133,1
32,0,2,4,0,2,0,0,9,3,157,2,999,0,1,-3.4,93.52252001,-40.25646931,2.539928434,5080.579726,0
36,0,1,4,0,2,2,0,9,3,28,2,999,0,1,-3.4,92.78862182,-44.46916279,6.841961241,5193.427161,0
